,index,Unnamed: 0,Date,Address,Species,Block,Street,Trap,AddressNumberAndStreet,Latitude,Longitude,AddressAccuracy,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,RA_yes,BR_yes,TS_yes,HZ_yes,DZ_yes,Sunset,Sunrise,NumMosquitos,WnvPresent
6678,8361,8361,2013-06-21,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX PIPIENS/RESTUANS,67, S KEDZIE AVE,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,83.5,69.0,76.25,64.0,67.5,0.0,11.5,0.45000001788139343,29.364999771118164,30.040000915527344,7.5,19.0,9.550000190734863,1.0,0.5,0.5,0.0,0.0,1930.0,416.0,4,0
6679,8362,8362,2013-06-21,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX RESTUANS,67, S KEDZIE AVE,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,83.5,69.0,76.25,64.0,67.5,0.0,11.5,0.45000001788139343,29.364999771118164,30.040000915527344,7.5,19.0,9.550000190734863,1.0,0.5,0.5,0.0,0.0,1930.0,416.0,22,0
6680,8363,8363,2013-06-21,"2200 West 69th Street, Chicago, IL 60636, USA",CULEX RESTUANS,22, W 69TH ST,T069,"2200  W 69TH ST, Chicago, IL",41.768388,-87.678649,8,83.5,69.0,76.25,64.0,67.5,0.0,11.5,0.45000001788139343,29.364999771118164,30.040000915527344,7.5,19.0,9.550000190734863,1.0,0.5,0.5,0.0,0.0,1930.0,416.0,2,0
6681,8364,8364,2013-06-21,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX RESTUANS,10, E 67TH ST,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,83.5,69.0,76.25,64.0,67.5,0.0,11.5,0.45000001788139343,29.364999771118164,30.040000915527344,7.5,19.0,9.550000190734863,1.0,0.5,0.5,0.0,0.0,1930.0,416.0,29,0
6682,8365,8365,2013-06-21,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,39, S ASHLAND AVE,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.66634300000003,9,83.5,69.0,76.25,64.0,67.5,0.0,11.5,0.45000001788139343,29.364999771118164,30.040000915527344,7.5,19.0,9.550000190734863,1.0,0.5,0.5,0.0,0.0,1930.0,416.0,138,0
6683,8366,8366,2013-06-21,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX RESTUANS,39, S ASHLAND AVE,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.66634300000003,9,83.5,69.0,76.25,64.0,67.5,0.0,11.5,0.45000001788139343,29.364999771118164,30.040000915527344,7.5,19.0,9.550000190734863,1.0,0.5,0.5,0.0,0.0,1930.0,416.0,5,0
6684,8367,8367,2013-06-21,"6400 South Stony Island Avenue, Chicago, IL 60637, USA",CULEX RESTUANS,64, S STONY ISLAND AVE,T077,"6400  S STONY ISLAND AVE, Chicago, IL",41.778748,-87.586427,8,83.5,69.0,76.25,64.0,67.5,0.0,11.5,0.45000001788139343,29.364999771118164,30.040000915527344,7.5,19.0,9.550000190734863,1.0,0.5,0.5,0.0,0.0,1930.0,416.0,18,0
6685,8368,8368,2013-06-21,"7100 South South Shore Drive, Chicago, IL 60649, USA",CULEX PIPIENS/RESTUANS,71, S SOUTH SHORE DR,T079,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9,83.5,69.0,76.25,64.0,67.5,0.0,11.5,0.45000001788139343,29.364999771118164,30.040000915527344,7.5,19.0,9.550000190734863,1.0,0.5,0.5,0.0,0.0,1930.0,416.0,3,0
6686,8369,8369,2013-06-21,"7100 South South Shore Drive, Chicago, IL 60649, USA",CULEX RESTUANS,71, S SOUTH SHORE DR,T079,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9,83.5,69.0,76.25,64.0,67.5,0.0,11.5,0.45000001788139343,29.364999771118164,30.040000915527344,7.5,19.0,9.550000190734863,1.0,0.5,0.5,0.0,0.0,1930.0,416.0,6,0
6687,8370,8370,2013-06-21,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",CULEX RESTUANS,77, S EBERHART AVE,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,83.5,69.0,76.25,64.0,67.5,0.0,11.5,0.45000001788139343,29.364999771118164,30.040000915527344,7.5,19.0,9.550000190734863,1.0,0.5,0.5,0.0,0.0,1930.0,416.0,2,0
6688,8371,8371,2013-06-21,"5000 South Union Avenue, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,50, S UNION AVE,T082,"5000  S UNION AVE, Chicago, IL",41.803423,-87.642984,8,83.5,69.0,76.25,64.0,67.5,0.0,11.5,0.45000001788139343,29.364999771118164,30.040000915527344,7.5,19.0,9.550000190734863,1.0,0.5,0.5,0.0,0.0,1930.0,416.0,46,0
6689,8372,8372,2013-06-21,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,52, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,83.5,69.0,76.25,64.0,67.5,0.0,11.5,0.45000001788139343,29.364999771118164,30.040000915527344,7.5,19.0,9.550000190734863,1.0,0.5,0.5,0.0,0.0,1930.0,416.0,44,0
6690,8373,8373,2013-06-21,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX RESTUANS,52, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,83.5,69.0,76.25,64.0,67.5,0.0,11.5,0.45000001788139343,29.364999771118164,30.040000915527344,7.5,19.0,9.550000190734863,1.0,0.5,0.5,0.0,0.0,1930.0,416.0,7,0
6691,8374,8374,2013-06-21,"6300 West 64th Street, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,63, W 64TH ST,T155,"6300  W 64TH ST, Chicago, IL",41.776156,-87.778927,9,83.5,69.0,76.25,64.0,67.5,0.0,11.5,0.45000001788139343,29.364999771118164,30.040000915527344,7.5,19.0,9.550000190734863,1.0,0.5,0.5,0.0,0.0,1930.0,416.0,4,0
6692,8375,8375,2013-06-21,"6300 West 64th Street, Chicago, IL 60638, USA",CULEX RESTUANS,63, W 64TH ST,T155,"6300  W 64TH ST, Chicago, IL",41.776156,-87.778927,9,83.5,69.0,76.25,64.0,67.5,0.0,11.5,0.45000001788139343,29.364999771118164,30.040000915527344,7.5,19.0,9.550000190734863,1.0,0.5,0.5,0.0,0.0,1930.0,416.0,4,0
6693,8376,8376,2013-06-21,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,83.5,69.0,76.25,64.0,67.5,0.0,11.5,0.45000001788139343,29.364999771118164,30.040000915527344,7.5,19.0,9.550000190734863,1.0,0.5,0.5,0.0,0.0,1930.0,416.0,3,0
6694,8377,8377,2013-06-21,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,83.5,69.0,76.25,64.0,67.5,0.0,11.5,0.45000001788139343,29.364999771118164,30.040000915527344,7.5,19.0,9.550000190734863,1.0,0.5,0.5,0.0,0.0,1930.0,416.0,17,0
6695,8378,8378,2013-06-21,"South Doty Avenue, Chicago, IL, USA",CULEX RESTUANS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,83.5,69.0,76.25,64.0,67.5,0.0,11.5,0.45000001788139343,29.364999771118164,30.040000915527344,7.5,19.0,9.550000190734863,1.0,0.5,0.5,0.0,0.0,1930.0,416.0,1,0
6696,8379,8379,2013-06-21,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,13, S BRANDON,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,83.5,69.0,76.25,64.0,67.5,0.0,11.5,0.45000001788139343,29.364999771118164,30.040000915527344,7.5,19.0,9.550000190734863,1.0,0.5,0.5,0.0,0.0,1930.0,416.0,1,0
6697,8380,8380,2013-06-21,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX RESTUANS,13, S BRANDON,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,83.5,69.0,76.25,64.0,67.5,0.0,11.5,0.45000001788139343,29.364999771118164,30.040000915527344,7.5,19.0,9.550000190734863,1.0,0.5,0.5,0.0,0.0,1930.0,416.0,27,0
6698,8381,8381,2013-06-21,"3700 118th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,37, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,83.5,69.0,76.25,64.0,67.5,0.0,11.5,0.45000001788139343,29.364999771118164,30.040000915527344,7.5,19.0,9.550000190734863,1.0,0.5,0.5,0.0,0.0,1930.0,416.0,6,0
6699,8382,8382,2013-06-21,"3700 118th Street, Chicago, IL 60617, USA",CULEX RESTUANS,37, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,83.5,69.0,76.25,64.0,67.5,0.0,11.5,0.45000001788139343,29.364999771118164,30.040000915527344,7.5,19.0,9.550000190734863,1.0,0.5,0.5,0.0,0.0,1930.0,416.0,8,0
6700,8383,8383,2013-06-21,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000002,8,83.5,69.0,76.25,64.0,67.5,0.0,11.5,0.45000001788139343,29.364999771118164,30.040000915527344,7.5,19.0,9.550000190734863,1.0,0.5,0.5,0.0,0.0,1930.0,416.0,5,0
6701,8384,8384,2013-06-21,"8900 South Muskegon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,89, S MUSKEGON AVE,T099,"8900  S MUSKEGON AVE, Chicago, IL",41.733643,-87.55551,8,83.5,69.0,76.25,64.0,67.5,0.0,11.5,0.45000001788139343,29.364999771118164,30.040000915527344,7.5,19.0,9.550000190734863,1.0,0.5,0.5,0.0,0.0,1930.0,416.0,10,0
6702,8385,8385,2013-06-21,"South Cottage Grove Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S COTTAGE GROVE,T102,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,5,83.5,69.0,76.25,64.0,67.5,0.0,11.5,0.45000001788139343,29.364999771118164,30.040000915527344,7.5,19.0,9.550000190734863,1.0,0.5,0.5,0.0,0.0,1930.0,416.0,14,0
6703,8386,8386,2013-06-21,"South Cottage Grove Avenue, Chicago, IL, USA",CULEX RESTUANS,10, S COTTAGE GROVE,T102,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,5,83.5,69.0,76.25,64.0,67.5,0.0,11.5,0.45000001788139343,29.364999771118164,30.040000915527344,7.5,19.0,9.550000190734863,1.0,0.5,0.5,0.0,0.0,1930.0,416.0,15,0
6704,8387,8387,2013-06-21,"5800 North Pulaski Road, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,58, N PULASKI RD,T027,"5800  N PULASKI RD, Chicago, IL",41.98480900000001,-87.728492,8,83.5,69.0,76.25,64.0,67.5,0.0,11.5,0.45000001788139343,29.364999771118164,30.040000915527344,7.5,19.0,9.550000190734863,1.0,0.5,0.5,0.0,0.0,1930.0,416.0,6,0
6705,8388,8388,2013-06-21,"5800 North Pulaski Road, Chicago, IL 60646, USA",CULEX RESTUANS,58, N PULASKI RD,T027,"5800  N PULASKI RD, Chicago, IL",41.98480900000001,-87.728492,8,83.5,69.0,76.25,64.0,67.5,0.0,11.5,0.45000001788139343,29.364999771118164,30.040000915527344,7.5,19.0,9.550000190734863,1.0,0.5,0.5,0.0,0.0,1930.0,416.0,1,0
6706,8389,8389,2013-06-21,"4000 East 130th Street, Chicago, IL 60633, USA",CULEX PIPIENS/RESTUANS,40, E 130TH ST,T221,"4000  E 130TH ST, Chicago, IL",41.659112,-87.53869300000002,8,83.5,69.0,76.25,64.0,67.5,0.0,11.5,0.45000001788139343,29.364999771118164,30.040000915527344,7.5,19.0,9.550000190734863,1.0,0.5,0.5,0.0,0.0,1930.0,416.0,6,0
6707,8390,8390,2013-06-21,"9100 West Higgins Road, Rosemont, IL 60018, USA",CULEX RESTUANS,91, W HIGGINS RD,T009,"9100  W HIGGINS RD, Chicago, IL",41.99247800000001,-87.862995,8,83.5,69.0,76.25,64.0,67.5,0.0,11.5,0.45000001788139343,29.364999771118164,30.040000915527344,7.5,19.0,9.550000190734863,1.0,0.5,0.5,0.0,0.0,1930.0,416.0,2,0
6708,8391,8391,2013-06-21,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,83.5,69.0,76.25,64.0,67.5,0.0,11.5,0.45000001788139343,29.364999771118164,30.040000915527344,7.5,19.0,9.550000190734863,1.0,0.5,0.5,0.0,0.0,1930.0,416.0,8,0
6709,8394,8394,2013-06-21,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,83.5,69.0,76.25,64.0,67.5,0.0,11.5,0.45000001788139343,29.364999771118164,30.040000915527344,7.5,19.0,9.550000190734863,1.0,0.5,0.5,0.0,0.0,1930.0,416.0,3,0
6710,8402,8402,2013-06-21,"Ohare Court, Bensenville, IL 60106, USA",CULEX PIPIENS/RESTUANS,10, W OHARE,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,83.5,69.0,76.25,64.0,67.5,0.0,11.5,0.45000001788139343,29.364999771118164,30.040000915527344,7.5,19.0,9.550000190734863,1.0,0.5,0.5,0.0,0.0,1930.0,416.0,6,0
6711,8403,8403,2013-06-21,"Ohare Court, Bensenville, IL 60106, USA",CULEX RESTUANS,10, W OHARE,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,83.5,69.0,76.25,64.0,67.5,0.0,11.5,0.45000001788139343,29.364999771118164,30.040000915527344,7.5,19.0,9.550000190734863,1.0,0.5,0.5,0.0,0.0,1930.0,416.0,4,0
6712,8404,8404,2013-06-21,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",CULEX PIPIENS/RESTUANS,51, N MONT CLARE AVE,T223,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,83.5,69.0,76.25,64.0,67.5,0.0,11.5,0.45000001788139343,29.364999771118164,30.040000915527344,7.5,19.0,9.550000190734863,1.0,0.5,0.5,0.0,0.0,1930.0,416.0,11,0
6713,8405,8405,2013-06-21,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",CULEX RESTUANS,51, N MONT CLARE AVE,T223,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,83.5,69.0,76.25,64.0,67.5,0.0,11.5,0.45000001788139343,29.364999771118164,30.040000915527344,7.5,19.0,9.550000190734863,1.0,0.5,0.5,0.0,0.0,1930.0,416.0,13,0
6714,8406,8406,2013-06-21,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX PIPIENS/RESTUANS,82, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,83.5,69.0,76.25,64.0,67.5,0.0,11.5,0.45000001788139343,29.364999771118164,30.040000915527344,7.5,19.0,9.550000190734863,1.0,0.5,0.5,0.0,0.0,1930.0,416.0,7,0
6715,8407,8407,2013-06-21,"8200 South Kostner Avenue, Chicago, IL 60652, USA",CULEX RESTUANS,82, S KOSTNER AVE,T225,"8200  S KOSTNER AVE, Chicago, IL",41.743402,-87.731435,8,83.5,69.0,76.25,64.0,67.5,0.0,11.5,0.45000001788139343,29.364999771118164,30.040000915527344,7.5,19.0,9.550000190734863,1.0,0.5,0.5,0.0,0.0,1930.0,416.0,46,0
6716,8408,8408,2013-06-21,"East 91st Place, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,65, E 91ST PL,T227,"6500  E 91ST PL, Chicago, IL",41.728495,-87.60096300000002,5,83.5,69.0,76.25,64.0,67.5,0.0,11.5,0.45000001788139343,29.364999771118164,30.040000915527344,7.5,19.0,9.550000190734863,1.0,0.5,0.5,0.0,0.0,1930.0,416.0,69,0
6717,8410,8410,2013-06-21,"East 91st Place, Chicago, IL, USA",CULEX RESTUANS,65, E 91ST PL,T227,"6500  E 91ST PL, Chicago, IL",41.728495,-87.60096300000002,5,83.5,69.0,76.25,64.0,67.5,0.0,11.5,0.45000001788139343,29.364999771118164,30.040000915527344,7.5,19.0,9.550000190734863,1.0,0.5,0.5,0.0,0.0,1930.0,416.0,23,0
6718,8411,8411,2013-06-21,"1700 West Addison Street, Chicago, IL 60613, USA",CULEX RESTUANS,17, W ADDISON ST,T224,"1700  W ADDISON ST, Chicago, IL",41.94722700000001,-87.67145699999998,9,83.5,69.0,76.25,64.0,67.5,0.0,11.5,0.45000001788139343,29.364999771118164,30.040000915527344,7.5,19.0,9.550000190734863,1.0,0.5,0.5,0.0,0.0,1930.0,416.0,6,0
6719,8412,8412,2013-06-21,"West Garfield Boulevard, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,90, W GARFIELD BLVD,T226,"9000  W GARFIELD BLVD, Chicago, IL",41.793818,-87.654234,5,83.5,69.0,76.25,64.0,67.5,0.0,11.5,0.45000001788139343,29.364999771118164,30.040000915527344,7.5,19.0,9.550000190734863,1.0,0.5,0.5,0.0,0.0,1930.0,416.0,2,0
6720,8413,8413,2013-06-21,"West Garfield Boulevard, Chicago, IL, USA",CULEX RESTUANS,90, W GARFIELD BLVD,T226,"9000  W GARFIELD BLVD, Chicago, IL",41.793818,-87.654234,5,83.5,69.0,76.25,64.0,67.5,0.0,11.5,0.45000001788139343,29.364999771118164,30.040000915527344,7.5,19.0,9.550000190734863,1.0,0.5,0.5,0.0,0.0,1930.0,416.0,5,0
6721,8414,8414,2013-06-21,"1300 North Laramie Avenue, Chicago, IL 60651, USA",CULEX RESTUANS,13, N LARAMIE AVE,T230,"1300  N LARAMIE AVE, Chicago, IL",41.904194,-87.756155,9,83.5,69.0,76.25,64.0,67.5,0.0,11.5,0.45000001788139343,29.364999771118164,30.040000915527344,7.5,19.0,9.550000190734863,1.0,0.5,0.5,0.0,0.0,1930.0,416.0,3,0
6722,8415,8415,2013-06-21,"3900 North Springfield Avenue, Chicago, IL 60618, USA",CULEX PIPIENS/RESTUANS,39, N SPRINGFIELD AVE,T228,"3900  N SPRINGFIELD AVE, Chicago, IL",41.951866,-87.72505699999998,8,83.5,69.0,76.25,64.0,67.5,0.0,11.5,0.45000001788139343,29.364999771118164,30.040000915527344,7.5,19.0,9.550000190734863,1.0,0.5,0.5,0.0,0.0,1930.0,416.0,2,0
6723,8416,8416,2013-06-21,"3900 North Springfield Avenue, Chicago, IL 60618, USA",CULEX RESTUANS,39, N SPRINGFIELD AVE,T228,"3900  N SPRINGFIELD AVE, Chicago, IL",41.951866,-87.72505699999998,8,83.5,69.0,76.25,64.0,67.5,0.0,11.5,0.45000001788139343,29.364999771118164,30.040000915527344,7.5,19.0,9.550000190734863,1.0,0.5,0.5,0.0,0.0,1930.0,416.0,3,0
6724,8417,8417,2013-06-21,"5100 West 72nd Street, Chicago, IL 60638, USA",CULEX RESTUANS,51, W 72ND ST,T035,"5100  W 72ND ST, Chicago, IL",41.763733,-87.742302,8,83.5,69.0,76.25,64.0,67.5,0.0,11.5,0.45000001788139343,29.364999771118164,30.040000915527344,7.5,19.0,9.550000190734863,1.0,0.5,0.5,0.0,0.0,1930.0,416.0,2,0
6725,8418,8418,2013-06-21,"5800 North Ridge Avenue, Chicago, IL 60660, USA",CULEX PIPIENS/RESTUANS,58, N RIDGE AVE,T231,"5800  N RIDGE AVE, Chicago, IL",41.98728,-87.666066,8,83.5,69.0,76.25,64.0,67.5,0.0,11.5,0.45000001788139343,29.364999771118164,30.040000915527344,7.5,19.0,9.550000190734863,1.0,0.5,0.5,0.0,0.0,1930.0,416.0,1,0
6726,8419,8419,2013-06-21,"5800 North Ridge Avenue, Chicago, IL 60660, USA",CULEX RESTUANS,58, N RIDGE AVE,T231,"5800  N RIDGE AVE, Chicago, IL",41.98728,-87.666066,8,83.5,69.0,76.25,64.0,67.5,0.0,11.5,0.45000001788139343,29.364999771118164,30.040000915527344,7.5,19.0,9.550000190734863,1.0,0.5,0.5,0.0,0.0,1930.0,416.0,1,0
6727,8420,8420,2013-06-21,"1700 North Ashland Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,17, N ASHLAND AVE,T232,"1700  N ASHLAND AVE, Chicago, IL",41.912563,-87.66805500000002,9,83.5,69.0,76.25,64.0,67.5,0.0,11.5,0.45000001788139343,29.364999771118164,30.040000915527344,7.5,19.0,9.550000190734863,1.0,0.5,0.5,0.0,0.0,1930.0,416.0,5,0
6728,8421,8421,2013-06-21,"1700 North Ashland Avenue, Chicago, IL 60622, USA",CULEX RESTUANS,17, N ASHLAND AVE,T232,"1700  N ASHLAND AVE, Chicago, IL",41.912563,-87.66805500000002,9,83.5,69.0,76.25,64.0,67.5,0.0,11.5,0.45000001788139343,29.364999771118164,30.040000915527344,7.5,19.0,9.550000190734863,1.0,0.5,0.5,0.0,0.0,1930.0,416.0,1,0
6729,8422,8422,2013-06-21,"7100 North Harlem Avenue, Chicago, IL 60631, USA",CULEX PIPIENS/RESTUANS,71, N HARLEM AVE,T233,"7100  N HARLEM AVE, Chicago, IL",42.009876,-87.807277,9,83.5,69.0,76.25,64.0,67.5,0.0,11.5,0.45000001788139343,29.364999771118164,30.040000915527344,7.5,19.0,9.550000190734863,1.0,0.5,0.5,0.0,0.0,1930.0,416.0,2,0
6730,8423,8423,2013-06-21,"7100 North Harlem Avenue, Chicago, IL 60631, USA",CULEX RESTUANS,71, N HARLEM AVE,T233,"7100  N HARLEM AVE, Chicago, IL",42.009876,-87.807277,9,83.5,69.0,76.25,64.0,67.5,0.0,11.5,0.45000001788139343,29.364999771118164,30.040000915527344,7.5,19.0,9.550000190734863,1.0,0.5,0.5,0.0,0.0,1930.0,416.0,2,0
6731,8424,8424,2013-06-21,"4200 West 65th Street, Chicago, IL 60621, USA",CULEX PIPIENS/RESTUANS,42, W 65TH ST,T235,"4200  W 65TH ST, Chicago, IL",41.776428,-87.627096,8,83.5,69.0,76.25,64.0,67.5,0.0,11.5,0.45000001788139343,29.364999771118164,30.040000915527344,7.5,19.0,9.550000190734863,1.0,0.5,0.5,0.0,0.0,1930.0,416.0,39,0
6732,8425,8425,2013-06-21,"4200 West 65th Street, Chicago, IL 60621, USA",CULEX RESTUANS,42, W 65TH ST,T235,"4200  W 65TH ST, Chicago, IL",41.776428,-87.627096,8,83.5,69.0,76.25,64.0,67.5,0.0,11.5,0.45000001788139343,29.364999771118164,30.040000915527344,7.5,19.0,9.550000190734863,1.0,0.5,0.5,0.0,0.0,1930.0,416.0,219,0
6733,8426,8426,2013-06-21,"6200 North Mcclellan Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,62, N MCCLELLAN AVE,T236,"6200  N MCCLELLAN AVE, Chicago, IL",41.994679,-87.770899,8,83.5,69.0,76.25,64.0,67.5,0.0,11.5,0.45000001788139343,29.364999771118164,30.040000915527344,7.5,19.0,9.550000190734863,1.0,0.5,0.5,0.0,0.0,1930.0,416.0,2,0
6734,8427,8427,2013-06-21,"6200 North Mcclellan Avenue, Chicago, IL 60646, USA",CULEX RESTUANS,62, N MCCLELLAN AVE,T236,"6200  N MCCLELLAN AVE, Chicago, IL",41.994679,-87.770899,8,83.5,69.0,76.25,64.0,67.5,0.0,11.5,0.45000001788139343,29.364999771118164,30.040000915527344,7.5,19.0,9.550000190734863,1.0,0.5,0.5,0.0,0.0,1930.0,416.0,8,0
6735,8428,8428,2013-06-27,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,90.5,65.0,77.75,66.0,69.5,0.0,13.0,0.7549999952316284,29.045000076293945,29.71999931335449,6.6499996185302725,29.0,7.0,0.0,1.0,0.0,0.5,0.0,1931.0,418.0,10,0
6736,8429,8429,2013-06-27,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,90.5,65.0,77.75,66.0,69.5,0.0,13.0,0.7549999952316284,29.045000076293945,29.71999931335449,6.6499996185302725,29.0,7.0,0.0,1.0,0.0,0.5,0.0,1931.0,418.0,9,0
6737,8430,8430,2013-06-27,"2500 West Grand Avenue, Chicago, IL 60654, USA",CULEX PIPIENS/RESTUANS,25, W GRAND AVE,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.65449100000002,8,90.5,65.0,77.75,66.0,69.5,0.0,13.0,0.7549999952316284,29.045000076293945,29.71999931335449,6.6499996185302725,29.0,7.0,0.0,1.0,0.0,0.5,0.0,1931.0,418.0,18,0
6738,8431,8431,2013-06-27,"2500 West Grand Avenue, Chicago, IL 60654, USA",CULEX RESTUANS,25, W GRAND AVE,T046,"2500  W GRAND AVE, Chicago, IL",41.891118,-87.65449100000002,8,90.5,65.0,77.75,66.0,69.5,0.0,13.0,0.7549999952316284,29.045000076293945,29.71999931335449,6.6499996185302725,29.0,7.0,0.0,1.0,0.0,0.5,0.0,1931.0,418.0,2,0
6739,8432,8432,2013-06-27,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,90.5,65.0,77.75,66.0,69.5,0.0,13.0,0.7549999952316284,29.045000076293945,29.71999931335449,6.6499996185302725,29.0,7.0,0.0,1.0,0.0,0.5,0.0,1931.0,418.0,2,0
6740,8433,8433,2013-06-27,"1100 Roosevelt Road, Chicago, IL 60608, USA",CULEX RESTUANS,11, W ROOSEVELT,T048,"1100  W ROOSEVELT, Chicago, IL",41.867108,-87.654224,8,90.5,65.0,77.75,66.0,69.5,0.0,13.0,0.7549999952316284,29.045000076293945,29.71999931335449,6.6499996185302725,29.0,7.0,0.0,1.0,0.0,0.5,0.0,1931.0,418.0,16,0
6741,8434,8434,2013-06-27,"1100 West Chicago Avenue, Chicago, IL 60642, USA",CULEX PIPIENS/RESTUANS,11, W CHICAGO,T049,"1100  W CHICAGO, Chicago, IL",41.896282,-87.655232,8,90.5,65.0,77.75,66.0,69.5,0.0,13.0,0.7549999952316284,29.045000076293945,29.71999931335449,6.6499996185302725,29.0,7.0,0.0,1.0,0.0,0.5,0.0,1931.0,418.0,3,0
6742,8435,8435,2013-06-27,"2200 North Cannon Drive, Chicago, IL 60614, USA",CULEX PIPIENS/RESTUANS,22, N CANNON DR,T054,"2200  N CANNON DR, Chicago, IL",41.921965,-87.632085,8,90.5,65.0,77.75,66.0,69.5,0.0,13.0,0.7549999952316284,29.045000076293945,29.71999931335449,6.6499996185302725,29.0,7.0,0.0,1.0,0.0,0.5,0.0,1931.0,418.0,1,0
