,Unnamed: 0,Date,Address,Species,Block,Street,Trap,AddressNumberAndStreet,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,RA_yes,BR_yes,TS_yes,HZ_yes,DZ_yes,Sunset,Sunrise
7752,7752,2011-09-12,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX PIPIENS,67, S KEDZIE AVE,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,1,0,86.0,64.0,75.0,59.0,65.0,0.0,10.0,0.0,29.209999084472656,29.904998779296875,9.850000381469727,23.0,10.100000381469727,0.0,0.0,0.0,0.0,0.0,1809.0,528.0
7753,7753,2011-09-12,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX PIPIENS/RESTUANS,10, E 67TH ST,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,2,0,86.0,64.0,75.0,59.0,65.0,0.0,10.0,0.0,29.209999084472656,29.904998779296875,9.850000381469727,23.0,10.100000381469727,0.0,0.0,0.0,0.0,0.0,1809.0,528.0
7754,7754,2011-09-12,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,39, S ASHLAND AVE,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.66634300000003,9,4,0,86.0,64.0,75.0,59.0,65.0,0.0,10.0,0.0,29.209999084472656,29.904998779296875,9.850000381469727,23.0,10.100000381469727,0.0,0.0,0.0,0.0,0.0,1809.0,528.0
7755,7755,2011-09-12,"7100 South South Shore Drive, Chicago, IL 60649, USA",CULEX PIPIENS/RESTUANS,71, S SOUTH SHORE DR,T079,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9,3,0,86.0,64.0,75.0,59.0,65.0,0.0,10.0,0.0,29.209999084472656,29.904998779296875,9.850000381469727,23.0,10.100000381469727,0.0,0.0,0.0,0.0,0.0,1809.0,528.0
7756,7756,2011-09-12,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",CULEX RESTUANS,77, S EBERHART AVE,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,2,0,86.0,64.0,75.0,59.0,65.0,0.0,10.0,0.0,29.209999084472656,29.904998779296875,9.850000381469727,23.0,10.100000381469727,0.0,0.0,0.0,0.0,0.0,1809.0,528.0
7757,7757,2011-09-12,"4000 South Dearborn Street, Chicago, IL 60609, USA",CULEX RESTUANS,40, S DEARBORN ST,T081,"4000  S DEARBORN ST, Chicago, IL",41.821582,-87.62779599999998,9,1,0,86.0,64.0,75.0,59.0,65.0,0.0,10.0,0.0,29.209999084472656,29.904998779296875,9.850000381469727,23.0,10.100000381469727,0.0,0.0,0.0,0.0,0.0,1809.0,528.0
7758,7758,2011-09-12,"5000 South Union Avenue, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,50, S UNION AVE,T082,"5000  S UNION AVE, Chicago, IL",41.803423,-87.642984,8,19,0,86.0,64.0,75.0,59.0,65.0,0.0,10.0,0.0,29.209999084472656,29.904998779296875,9.850000381469727,23.0,10.100000381469727,0.0,0.0,0.0,0.0,0.0,1809.0,528.0
7759,7759,2011-09-12,"5000 South Union Avenue, Chicago, IL 60609, USA",CULEX RESTUANS,50, S UNION AVE,T082,"5000  S UNION AVE, Chicago, IL",41.803423,-87.642984,8,2,0,86.0,64.0,75.0,59.0,65.0,0.0,10.0,0.0,29.209999084472656,29.904998779296875,9.850000381469727,23.0,10.100000381469727,0.0,0.0,0.0,0.0,0.0,1809.0,528.0
7760,7760,2011-09-12,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,79, S CHICAGO AVE,T083,"7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,9,1,0,86.0,64.0,75.0,59.0,65.0,0.0,10.0,0.0,29.209999084472656,29.904998779296875,9.850000381469727,23.0,10.100000381469727,0.0,0.0,0.0,0.0,0.0,1809.0,528.0
7761,7761,2011-09-12,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",CULEX RESTUANS,79, S CHICAGO AVE,T083,"7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,9,2,0,86.0,64.0,75.0,59.0,65.0,0.0,10.0,0.0,29.209999084472656,29.904998779296875,9.850000381469727,23.0,10.100000381469727,0.0,0.0,0.0,0.0,0.0,1809.0,528.0
7762,7762,2011-09-12,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,52, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,12,0,86.0,64.0,75.0,59.0,65.0,0.0,10.0,0.0,29.209999084472656,29.904998779296875,9.850000381469727,23.0,10.100000381469727,0.0,0.0,0.0,0.0,0.0,1809.0,528.0
7763,7763,2011-09-12,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX RESTUANS,52, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,9,0,86.0,64.0,75.0,59.0,65.0,0.0,10.0,0.0,29.209999084472656,29.904998779296875,9.850000381469727,23.0,10.100000381469727,0.0,0.0,0.0,0.0,0.0,1809.0,528.0
7764,7764,2011-09-12,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX PIPIENS,52, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,2,0,86.0,64.0,75.0,59.0,65.0,0.0,10.0,0.0,29.209999084472656,29.904998779296875,9.850000381469727,23.0,10.100000381469727,0.0,0.0,0.0,0.0,0.0,1809.0,528.0
7765,7765,2011-09-12,"6300 West 64th Street, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,63, W 64TH ST,T155,"6300  W 64TH ST, Chicago, IL",41.776156,-87.778927,9,13,0,86.0,64.0,75.0,59.0,65.0,0.0,10.0,0.0,29.209999084472656,29.904998779296875,9.850000381469727,23.0,10.100000381469727,0.0,0.0,0.0,0.0,0.0,1809.0,528.0
7766,7766,2011-09-12,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,17,0,86.0,64.0,75.0,59.0,65.0,0.0,10.0,0.0,29.209999084472656,29.904998779296875,9.850000381469727,23.0,10.100000381469727,0.0,0.0,0.0,0.0,0.0,1809.0,528.0
7767,7767,2011-09-12,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,4,0,86.0,64.0,75.0,59.0,65.0,0.0,10.0,0.0,29.209999084472656,29.904998779296875,9.850000381469727,23.0,10.100000381469727,0.0,0.0,0.0,0.0,0.0,1809.0,528.0
7768,7768,2011-09-12,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX TERRITANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,1,0,86.0,64.0,75.0,59.0,65.0,0.0,10.0,0.0,29.209999084472656,29.904998779296875,9.850000381469727,23.0,10.100000381469727,0.0,0.0,0.0,0.0,0.0,1809.0,528.0
7769,7769,2011-09-12,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.72646500000001,-87.585413,5,13,0,86.0,64.0,75.0,59.0,65.0,0.0,10.0,0.0,29.209999084472656,29.904998779296875,9.850000381469727,23.0,10.100000381469727,0.0,0.0,0.0,0.0,0.0,1809.0,528.0
7770,7770,2011-09-12,"South Stony Island Avenue, Chicago, IL, USA",CULEX RESTUANS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.72646500000001,-87.585413,5,1,0,86.0,64.0,75.0,59.0,65.0,0.0,10.0,0.0,29.209999084472656,29.904998779296875,9.850000381469727,23.0,10.100000381469727,0.0,0.0,0.0,0.0,0.0,1809.0,528.0
7771,7771,2011-09-12,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.72646500000001,-87.585413,5,2,0,86.0,64.0,75.0,59.0,65.0,0.0,10.0,0.0,29.209999084472656,29.904998779296875,9.850000381469727,23.0,10.100000381469727,0.0,0.0,0.0,0.0,0.0,1809.0,528.0
7772,7772,2011-09-12,"South Stony Island Avenue, Chicago, IL, USA",CULEX TERRITANS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.72646500000001,-87.585413,5,1,0,86.0,64.0,75.0,59.0,65.0,0.0,10.0,0.0,29.209999084472656,29.904998779296875,9.850000381469727,23.0,10.100000381469727,0.0,0.0,0.0,0.0,0.0,1809.0,528.0
7773,7773,2011-09-12,"South Torrence Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,13, S TORRENCE AVE,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,10,0,86.0,64.0,75.0,59.0,65.0,0.0,10.0,0.0,29.209999084472656,29.904998779296875,9.850000381469727,23.0,10.100000381469727,0.0,0.0,0.0,0.0,0.0,1809.0,528.0
7774,7774,2011-09-12,"South Torrence Avenue, Chicago, IL, USA",CULEX RESTUANS,13, S TORRENCE AVE,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,5,0,86.0,64.0,75.0,59.0,65.0,0.0,10.0,0.0,29.209999084472656,29.904998779296875,9.850000381469727,23.0,10.100000381469727,0.0,0.0,0.0,0.0,0.0,1809.0,528.0
7775,7775,2011-09-12,"South Torrence Avenue, Chicago, IL, USA",CULEX PIPIENS,13, S TORRENCE AVE,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,1,0,86.0,64.0,75.0,59.0,65.0,0.0,10.0,0.0,29.209999084472656,29.904998779296875,9.850000381469727,23.0,10.100000381469727,0.0,0.0,0.0,0.0,0.0,1809.0,528.0
7776,7776,2011-09-12,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,13, S BRANDON,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,2,0,86.0,64.0,75.0,59.0,65.0,0.0,10.0,0.0,29.209999084472656,29.904998779296875,9.850000381469727,23.0,10.100000381469727,0.0,0.0,0.0,0.0,0.0,1809.0,528.0
7777,7777,2011-09-12,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX RESTUANS,13, S BRANDON,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,6,0,86.0,64.0,75.0,59.0,65.0,0.0,10.0,0.0,29.209999084472656,29.904998779296875,9.850000381469727,23.0,10.100000381469727,0.0,0.0,0.0,0.0,0.0,1809.0,528.0
7778,7778,2011-09-12,"3700 118th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,37, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,2,0,86.0,64.0,75.0,59.0,65.0,0.0,10.0,0.0,29.209999084472656,29.904998779296875,9.850000381469727,23.0,10.100000381469727,0.0,0.0,0.0,0.0,0.0,1809.0,528.0
7779,7779,2011-09-12,"3700 118th Street, Chicago, IL 60617, USA",CULEX RESTUANS,37, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,2,0,86.0,64.0,75.0,59.0,65.0,0.0,10.0,0.0,29.209999084472656,29.904998779296875,9.850000381469727,23.0,10.100000381469727,0.0,0.0,0.0,0.0,0.0,1809.0,528.0
7780,7780,2011-09-12,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.56566600000002,8,3,0,86.0,64.0,75.0,59.0,65.0,0.0,10.0,0.0,29.209999084472656,29.904998779296875,9.850000381469727,23.0,10.100000381469727,0.0,0.0,0.0,0.0,0.0,1809.0,528.0
7781,7781,2011-09-12,"South Cottage Grove Avenue, Chicago, IL, USA",CULEX RESTUANS,10, S COTTAGE GROVE,T102,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,5,2,0,86.0,64.0,75.0,59.0,65.0,0.0,10.0,0.0,29.209999084472656,29.904998779296875,9.850000381469727,23.0,10.100000381469727,0.0,0.0,0.0,0.0,0.0,1809.0,528.0
7782,7782,2011-09-12,"5800 North Pulaski Road, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,58, N PULASKI RD,T027,"5800  N PULASKI RD, Chicago, IL",41.98480900000001,-87.728492,8,18,0,86.0,64.0,75.0,59.0,65.0,0.0,10.0,0.0,29.209999084472656,29.904998779296875,9.850000381469727,23.0,10.100000381469727,0.0,0.0,0.0,0.0,0.0,1809.0,528.0
7783,7783,2011-09-12,"5800 North Pulaski Road, Chicago, IL 60646, USA",CULEX RESTUANS,58, N PULASKI RD,T027,"5800  N PULASKI RD, Chicago, IL",41.98480900000001,-87.728492,8,24,0,86.0,64.0,75.0,59.0,65.0,0.0,10.0,0.0,29.209999084472656,29.904998779296875,9.850000381469727,23.0,10.100000381469727,0.0,0.0,0.0,0.0,0.0,1809.0,528.0
7784,7784,2011-09-12,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,3,0,86.0,64.0,75.0,59.0,65.0,0.0,10.0,0.0,29.209999084472656,29.904998779296875,9.850000381469727,23.0,10.100000381469727,0.0,0.0,0.0,0.0,0.0,1809.0,528.0
7785,7785,2011-09-12,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,9,0,86.0,64.0,75.0,59.0,65.0,0.0,10.0,0.0,29.209999084472656,29.904998779296875,9.850000381469727,23.0,10.100000381469727,0.0,0.0,0.0,0.0,0.0,1809.0,528.0
7786,7786,2011-09-12,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,24,1,86.0,64.0,75.0,59.0,65.0,0.0,10.0,0.0,29.209999084472656,29.904998779296875,9.850000381469727,23.0,10.100000381469727,0.0,0.0,0.0,0.0,0.0,1809.0,528.0
7787,7787,2011-09-12,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,10,0,86.0,64.0,75.0,59.0,65.0,0.0,10.0,0.0,29.209999084472656,29.904998779296875,9.850000381469727,23.0,10.100000381469727,0.0,0.0,0.0,0.0,0.0,1809.0,528.0
7788,7788,2011-09-12,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS/RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,5,0,86.0,64.0,75.0,59.0,65.0,0.0,10.0,0.0,29.209999084472656,29.904998779296875,9.850000381469727,23.0,10.100000381469727,0.0,0.0,0.0,0.0,0.0,1809.0,528.0
7789,7789,2011-09-12,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,5,0,86.0,64.0,75.0,59.0,65.0,0.0,10.0,0.0,29.209999084472656,29.904998779296875,9.850000381469727,23.0,10.100000381469727,0.0,0.0,0.0,0.0,0.0,1809.0,528.0
7790,7790,2011-09-12,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,1,0,86.0,64.0,75.0,59.0,65.0,0.0,10.0,0.0,29.209999084472656,29.904998779296875,9.850000381469727,23.0,10.100000381469727,0.0,0.0,0.0,0.0,0.0,1809.0,528.0
7791,7791,2011-09-12,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,1,1,86.0,64.0,75.0,59.0,65.0,0.0,10.0,0.0,29.209999084472656,29.904998779296875,9.850000381469727,23.0,10.100000381469727,0.0,0.0,0.0,0.0,0.0,1809.0,528.0
7792,7792,2011-09-12,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,5,0,86.0,64.0,75.0,59.0,65.0,0.0,10.0,0.0,29.209999084472656,29.904998779296875,9.850000381469727,23.0,10.100000381469727,0.0,0.0,0.0,0.0,0.0,1809.0,528.0
7793,7793,2011-09-12,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX RESTUANS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,1,0,86.0,64.0,75.0,59.0,65.0,0.0,10.0,0.0,29.209999084472656,29.904998779296875,9.850000381469727,23.0,10.100000381469727,0.0,0.0,0.0,0.0,0.0,1809.0,528.0
7794,7794,2011-09-12,"ORD Terminal 5, O'Hare International Airport, Chicago, IL 60666, USA",CULEX PIPIENS,10, W OHARE AIRPORT,T900,"1000  W OHARE AIRPORT, Chicago, IL",41.974689,-87.890615,9,2,0,86.0,64.0,75.0,59.0,65.0,0.0,10.0,0.0,29.209999084472656,29.904998779296875,9.850000381469727,23.0,10.100000381469727,0.0,0.0,0.0,0.0,0.0,1809.0,528.0
7795,7795,2011-09-12,"Ohare Court, Bensenville, IL 60106, USA",CULEX PIPIENS/RESTUANS,10, W OHARE,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,30,0,86.0,64.0,75.0,59.0,65.0,0.0,10.0,0.0,29.209999084472656,29.904998779296875,9.850000381469727,23.0,10.100000381469727,0.0,0.0,0.0,0.0,0.0,1809.0,528.0
7796,7796,2011-09-12,"Ohare Court, Bensenville, IL 60106, USA",CULEX PIPIENS/RESTUANS,10, W OHARE,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,6,0,86.0,64.0,75.0,59.0,65.0,0.0,10.0,0.0,29.209999084472656,29.904998779296875,9.850000381469727,23.0,10.100000381469727,0.0,0.0,0.0,0.0,0.0,1809.0,528.0
7797,7797,2011-09-12,"Ohare Court, Bensenville, IL 60106, USA",CULEX RESTUANS,10, W OHARE,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,5,0,86.0,64.0,75.0,59.0,65.0,0.0,10.0,0.0,29.209999084472656,29.904998779296875,9.850000381469727,23.0,10.100000381469727,0.0,0.0,0.0,0.0,0.0,1809.0,528.0
7798,7798,2011-09-12,"Ohare Court, Bensenville, IL 60106, USA",CULEX RESTUANS,10, W OHARE,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,2,0,86.0,64.0,75.0,59.0,65.0,0.0,10.0,0.0,29.209999084472656,29.904998779296875,9.850000381469727,23.0,10.100000381469727,0.0,0.0,0.0,0.0,0.0,1809.0,528.0
7799,7799,2011-09-12,"Ohare Court, Bensenville, IL 60106, USA",CULEX PIPIENS,10, W OHARE,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,1,0,86.0,64.0,75.0,59.0,65.0,0.0,10.0,0.0,29.209999084472656,29.904998779296875,9.850000381469727,23.0,10.100000381469727,0.0,0.0,0.0,0.0,0.0,1809.0,528.0
7800,7800,2011-09-12,"Ohare Court, Bensenville, IL 60106, USA",CULEX PIPIENS,10, W OHARE,T903,"1000  W OHARE, Chicago, IL",41.957799,-87.930995,5,1,0,86.0,64.0,75.0,59.0,65.0,0.0,10.0,0.0,29.209999084472656,29.904998779296875,9.850000381469727,23.0,10.100000381469727,0.0,0.0,0.0,0.0,0.0,1809.0,528.0
7801,7801,2011-09-12,"4800 West Montana Street, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,48, W MONTANA ST,T222,"4800  W MONTANA ST, Chicago, IL",41.925198,-87.746381,8,3,0,86.0,64.0,75.0,59.0,65.0,0.0,10.0,0.0,29.209999084472656,29.904998779296875,9.850000381469727,23.0,10.100000381469727,0.0,0.0,0.0,0.0,0.0,1809.0,528.0
7802,7802,2011-09-12,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",CULEX PIPIENS/RESTUANS,51, N MONT CLARE AVE,T223,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,8,0,86.0,64.0,75.0,59.0,65.0,0.0,10.0,0.0,29.209999084472656,29.904998779296875,9.850000381469727,23.0,10.100000381469727,0.0,0.0,0.0,0.0,0.0,1809.0,528.0
7803,7803,2011-09-12,"5100 North Mont Clare Avenue, Chicago, IL 60656, USA",CULEX RESTUANS,51, N MONT CLARE AVE,T223,"5100  N MONT CLARE AVE, Chicago, IL",41.973845,-87.805059,9,2,0,86.0,64.0,75.0,59.0,65.0,0.0,10.0,0.0,29.209999084472656,29.904998779296875,9.850000381469727,23.0,10.100000381469727,0.0,0.0,0.0,0.0,0.0,1809.0,528.0
7804,7804,2011-09-12,"East 91st Place, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,65, E 91ST PL,T227,"6500  E 91ST PL, Chicago, IL",41.728495,-87.60096300000002,5,12,0,86.0,64.0,75.0,59.0,65.0,0.0,10.0,0.0,29.209999084472656,29.904998779296875,9.850000381469727,23.0,10.100000381469727,0.0,0.0,0.0,0.0,0.0,1809.0,528.0
7805,7805,2011-09-12,"1700 West Addison Street, Chicago, IL 60613, USA",CULEX PIPIENS/RESTUANS,17, W ADDISON ST,T224,"1700  W ADDISON ST, Chicago, IL",41.94722700000001,-87.67145699999998,9,1,0,86.0,64.0,75.0,59.0,65.0,0.0,10.0,0.0,29.209999084472656,29.904998779296875,9.850000381469727,23.0,10.100000381469727,0.0,0.0,0.0,0.0,0.0,1809.0,528.0
7806,7806,2011-09-12,"West Garfield Boulevard, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,90, W GARFIELD BLVD,T226,"9000  W GARFIELD BLVD, Chicago, IL",41.793818,-87.654234,5,5,0,86.0,64.0,75.0,59.0,65.0,0.0,10.0,0.0,29.209999084472656,29.904998779296875,9.850000381469727,23.0,10.100000381469727,0.0,0.0,0.0,0.0,0.0,1809.0,528.0
7807,7807,2011-09-12,"1300 North Laramie Avenue, Chicago, IL 60651, USA",CULEX PIPIENS/RESTUANS,13, N LARAMIE AVE,T230,"1300  N LARAMIE AVE, Chicago, IL",41.904194,-87.756155,9,24,1,86.0,64.0,75.0,59.0,65.0,0.0,10.0,0.0,29.209999084472656,29.904998779296875,9.850000381469727,23.0,10.100000381469727,0.0,0.0,0.0,0.0,0.0,1809.0,528.0
7808,7808,2011-09-12,"1300 North Laramie Avenue, Chicago, IL 60651, USA",CULEX RESTUANS,13, N LARAMIE AVE,T230,"1300  N LARAMIE AVE, Chicago, IL",41.904194,-87.756155,9,1,0,86.0,64.0,75.0,59.0,65.0,0.0,10.0,0.0,29.209999084472656,29.904998779296875,9.850000381469727,23.0,10.100000381469727,0.0,0.0,0.0,0.0,0.0,1809.0,528.0
7809,7809,2011-09-12,"5100 West 72nd Street, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,51, W 72ND ST,T035,"5100  W 72ND ST, Chicago, IL",41.763733,-87.742302,8,4,0,86.0,64.0,75.0,59.0,65.0,0.0,10.0,0.0,29.209999084472656,29.904998779296875,9.850000381469727,23.0,10.100000381469727,0.0,0.0,0.0,0.0,0.0,1809.0,528.0
7810,7810,2011-09-12,"5100 West 72nd Street, Chicago, IL 60638, USA",CULEX RESTUANS,51, W 72ND ST,T035,"5100  W 72ND ST, Chicago, IL",41.763733,-87.742302,8,1,0,86.0,64.0,75.0,59.0,65.0,0.0,10.0,0.0,29.209999084472656,29.904998779296875,9.850000381469727,23.0,10.100000381469727,0.0,0.0,0.0,0.0,0.0,1809.0,528.0
7811,7811,2011-09-12,"5800 North Ridge Avenue, Chicago, IL 60660, USA",CULEX PIPIENS/RESTUANS,58, N RIDGE AVE,T231,"5800  N RIDGE AVE, Chicago, IL",41.98728,-87.666066,8,1,0,86.0,64.0,75.0,59.0,65.0,0.0,10.0,0.0,29.209999084472656,29.904998779296875,9.850000381469727,23.0,10.100000381469727,0.0,0.0,0.0,0.0,0.0,1809.0,528.0
7812,7812,2011-09-12,"1700 North Ashland Avenue, Chicago, IL 60622, USA",CULEX RESTUANS,17, N ASHLAND AVE,T232,"1700  N ASHLAND AVE, Chicago, IL",41.912563,-87.66805500000002,9,1,0,86.0,64.0,75.0,59.0,65.0,0.0,10.0,0.0,29.209999084472656,29.904998779296875,9.850000381469727,23.0,10.100000381469727,0.0,0.0,0.0,0.0,0.0,1809.0,528.0
7813,7813,2011-09-12,"7100 North Harlem Avenue, Chicago, IL 60631, USA",CULEX PIPIENS/RESTUANS,71, N HARLEM AVE,T233,"7100  N HARLEM AVE, Chicago, IL",42.009876,-87.807277,9,10,0,86.0,64.0,75.0,59.0,65.0,0.0,10.0,0.0,29.209999084472656,29.904998779296875,9.850000381469727,23.0,10.100000381469727,0.0,0.0,0.0,0.0,0.0,1809.0,528.0
7814,7814,2011-09-12,"7100 North Harlem Avenue, Chicago, IL 60631, USA",CULEX RESTUANS,71, N HARLEM AVE,T233,"7100  N HARLEM AVE, Chicago, IL",42.009876,-87.807277,9,5,0,86.0,64.0,75.0,59.0,65.0,0.0,10.0,0.0,29.209999084472656,29.904998779296875,9.850000381469727,23.0,10.100000381469727,0.0,0.0,0.0,0.0,0.0,1809.0,528.0
7815,7815,2011-09-12,"7100 North Harlem Avenue, Chicago, IL 60631, USA",CULEX PIPIENS,71, N HARLEM AVE,T233,"7100  N HARLEM AVE, Chicago, IL",42.009876,-87.807277,9,1,0,86.0,64.0,75.0,59.0,65.0,0.0,10.0,0.0,29.209999084472656,29.904998779296875,9.850000381469727,23.0,10.100000381469727,0.0,0.0,0.0,0.0,0.0,1809.0,528.0
7816,7816,2011-09-12,"4200 West 65th Street, Chicago, IL 60621, USA",CULEX PIPIENS/RESTUANS,42, W 65TH ST,T235,"4200  W 65TH ST, Chicago, IL",41.776428,-87.627096,8,2,0,86.0,64.0,75.0,59.0,65.0,0.0,10.0,0.0,29.209999084472656,29.904998779296875,9.850000381469727,23.0,10.100000381469727,0.0,0.0,0.0,0.0,0.0,1809.0,528.0
7817,7817,2011-09-12,"4200 West 65th Street, Chicago, IL 60621, USA",CULEX TERRITANS,42, W 65TH ST,T235,"4200  W 65TH ST, Chicago, IL",41.776428,-87.627096,8,1,0,86.0,64.0,75.0,59.0,65.0,0.0,10.0,0.0,29.209999084472656,29.904998779296875,9.850000381469727,23.0,10.100000381469727,0.0,0.0,0.0,0.0,0.0,1809.0,528.0
7818,7818,2011-09-12,"6200 North Mcclellan Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,62, N MCCLELLAN AVE,T236,"6200  N MCCLELLAN AVE, Chicago, IL",41.994679,-87.770899,8,1,0,86.0,64.0,75.0,59.0,65.0,0.0,10.0,0.0,29.209999084472656,29.904998779296875,9.850000381469727,23.0,10.100000381469727,0.0,0.0,0.0,0.0,0.0,1809.0,528.0
